scene_stimulus,scene_label,scene_img,correct_key,thisN,thisTrialN,thisRepN,key_sceneLearn.keys,key_sceneLearn.rt,key_sceneLearn.duration,scene_image,key_resp.keys,key_resp.rt,key_resp.duration,key_part2.keys,key_part2.corr,key_part2.rt,key_part2.duration,qst_num,question,options,correct_answer,label_current,scene_again,key_part3_instructions.keys,key_part3_instructions.rt,key_part3_instructions.duration,key_rate.keys,key_rate.corr,key_rate.rt,key_rate.duration,key_question.keys,key_question.corr,key_question.rt,key_question.duration,key_sceneLearn_2.keys,key_sceneLearn_2.rt,key_sceneLearn_2.duration,scene_cat,item_stimulus,item_cat,item_type,congruency,key_resp_congruency.keys,key_resp_congruency.corr,key_resp_congruency.rt,key_resp_congruency.duration,key_resp_context.keys,key_resp_context.corr,key_resp_context_conf.keys,key_resp_scenes.keys,key_resp_scenes.corr,key_resp_scenes.rt,key_resp_scenes.duration,key_resp_scene_conf.keys,key_resp_scene_conf.rt,key_resp_scene_conf.duration,key_resp_context.rt,key_resp_context.duration,key_resp_context_conf.rt,key_resp_context_conf.duration,trials_part1.thisRepN,trials_part1.thisTrialN,trials_part1.thisN,trials_part1.thisIndex,skip_to_part4_debug.thisRepN,skip_to_part4_debug.thisTrialN,skip_to_part4_debug.thisN,skip_to_part4_debug.thisIndex,skip_loop_debug.thisRepN,skip_loop_debug.thisTrialN,skip_loop_debug.thisN,skip_loop_debug.thisIndex,part2_loop.thisRepN,part2_loop.thisTrialN,part2_loop.thisN,part2_loop.thisIndex,part3_loop.thisRepN,part3_loop.thisTrialN,part3_loop.thisN,part3_loop.thisIndex,visualization_loop.thisRepN,visualization_loop.thisTrialN,visualization_loop.thisN,visualization_loop.thisIndex,skip_loop.thisRepN,skip_loop.thisTrialN,skip_loop.thisN,skip_loop.thisIndex,loop_msg.thisRepN,loop_msg.thisTrialN,loop_msg.thisN,loop_msg.thisIndex,trials_enc.thisRepN,trials_enc.thisTrialN,trials_enc.thisN,trials_enc.thisIndex,trials_retrieval.thisRepN,trials_retrieval.thisTrialN,trials_retrieval.thisN,trials_retrieval.thisIndex,thisRow.t,notes,piloting,get_sub_vars.started,get_sub_vars.stopped,overall_instructions.started,text_instructions.started,key_welcome.started,overall_instructions.stopped,key_welcome.keys,key_welcome.rt,key_welcome.duration,part1_instructions.started,text_instructions_part1.started,key_instructions_part1.started,part1_instructions.stopped,key_instructions_part1.keys,key_instructions_part1.rt,key_instructions_part1.duration,part1.started,scene_image_part1.started,scene_name_part1.started,text_scenename.started,text_memorize.started,key_sceneLearn.started,part1.stopped,trials_part1.key_sceneLearn.keys,trials_part1.key_sceneLearn.rt,trials_part1.key_sceneLearn.duration,part1_instructions_2.started,text_instructions_part1_2.started,key_instructions_part1_2.started,part1_instructions_2.stopped,key_instructions_part1_2.keys,key_instructions_part1_2.rt,key_instructions_part1_2.duration,part1_compare.started,image1.started,image2.started,image3.started,image4.started,textbox1.started,textbox2.started,textbox3.started,textbox4.started,key_compare.started,part1_compare.stopped,key_compare.keys,key_compare.rt,key_compare.duration,part2_instructions.started,text_instructions_part2.started,key_resp.started,part2_instructions.stopped,skip_to_part4_debug.key_resp.keys,skip_to_part4_debug.key_resp.rt,skip_to_part4_debug.key_resp.duration,part2.started,scene_part2.started,part2.stopped,part2_question.started,text_part2_question.started,key_part2.started,part2_question.stopped,part2_loop.key_part2.keys,part2_loop.key_part2.corr,part2_loop.key_part2.rt,part2_loop.key_part2.duration,part2_feedback.started,text_part2_feedback.started,text_part2_feedback.stopped,part2_feedback.stopped,scene_part2.stopped,part3_instructions.started,text_part3_instructions.started,key_part3_instructions.started,part3_instructions.stopped,skip_loop_debug.key_part3_instructions.keys,skip_loop_debug.key_part3_instructions.rt,skip_loop_debug.key_part3_instructions.duration,reset_vis_vars.started,reset_vis_vars.stopped,skip_answered_questions.started,skip_answered_questions.stopped,blank1000.started,text_2.started,text_2.stopped,blank1000.stopped,part3_visualize.started,text_visualize.started,textbox_scene_name.started,part3_visualize.stopped,part3_rate.started,text_rate.started,key_rate.started,part3_rate.stopped,visualization_loop.key_rate.keys,visualization_loop.key_rate.corr,visualization_loop.key_rate.rt,visualization_loop.key_rate.duration,part3_question.started,text_question.started,text_option.started,key_question.started,text_5.started,part3_question.stopped,visualization_loop.key_question.keys,visualization_loop.key_question.corr,visualization_loop.key_question.rt,visualization_loop.key_question.duration,text_visualize.stopped,textbox_scene_name.stopped,study_again.started,study_image1.started,study_name1.started,key_sceneLearn_2.started,text_3.started,text_4.started,study_again.stopped,skip_loop.key_sceneLearn_2.keys,skip_loop.key_sceneLearn_2.rt,skip_loop.key_sceneLearn_2.duration,msg_next_scene.started,text_next_scene.started,text_next_scene.stopped,msg_next_scene.stopped,part4_instructions.started,text_part4_instructions.started,key_part4_instructions.started,part4_instructions.stopped,key_part4_instructions.keys,key_part4_instructions.rt,key_part4_instructions.duration,enc_instruction_screen.started,text_enc_instruction.started,key_proceed.started,enc_instruction_screen.stopped,key_proceed.keys,key_proceed.rt,key_proceed.duration,enc_inst_2.started,text_relatedness_keys.started,key_proceed_2.started,enc_inst_2.stopped,key_proceed_2.keys,key_proceed_2.rt,key_proceed_2.duration,get_stim_list.started,get_stim_list.stopped,scene_item_presentation.started,image_scene.started,image_item.started,scene_item_presentation.stopped,congruency_response.started,text_congruency.started,key_resp_congruency.started,text_congruency.stopped,key_resp_congruency.stopped,congruency_response.stopped,trials_enc.key_resp_congruency.keys,trials_enc.key_resp_congruency.corr,blank1000_2.started,text_6.started,text_6.stopped,blank1000_2.stopped,trials_enc.key_resp_congruency.rt,trials_enc.key_resp_congruency.duration,ret_inst_gen.started,text_7.started,ret_inst_gen.stopped,key_continue_7.keys,key_continue_7.rt,key_continue_7.duration,ret_inst_1.started,image_inst1.started,key_continue.started,ret_inst_1.stopped,key_continue.keys,key_continue.rt,key_continue.duration,ret_inst_2.started,image_inst2.started,ret_inst_2.stopped,key_continue_2.keys,key_continue_2.rt,key_continue_2.duration,ret_inst_3.started,image_inst3.started,ret_inst_3.stopped,key_continue_3.keys,key_continue_3.rt,key_continue_3.duration,ret_inst_4.started,image_inst4.started,ret_inst_4.stopped,key_continue_4.keys,key_continue_4.rt,key_continue_4.duration,ret_inst_5.started,image_inst5.started,ret_inst_5.stopped,key_continue_5.keys,key_continue_5.rt,key_continue_5.duration,ret_inst_6.started,image_inst6.started,ret_inst_6.stopped,key_continue_6.keys,key_continue_6.rt,key_continue_6.duration,item_imagine_scene.started,item_cue.started,item_imagine_scene.stopped,select_context.started,text_contrext_headline.started,text_sea.started,text_jungle.started,key_resp_context.started,text_contrext_headline.stopped,text_sea.stopped,text_jungle.stopped,key_resp_context.stopped,select_context.stopped,trials_retrieval.key_resp_context.keys,trials_retrieval.key_resp_context.corr,blank500.started,text_blank.started,text_blank.stopped,blank500.stopped,context_confidence.started,text_context_choice.started,slider_context_conf.started,key_resp_context_conf.started,key_resp_context_conf.stopped,text_context_choice.stopped,slider_context_conf.stopped,context_confidence.stopped,trials_retrieval.key_resp_context_conf.keys,select_scene_name.started,text_scene_headline.started,text_actual_context.started,text_q_scene.started,text_labels.started,key_resp_scenes.started,select_scene_name.stopped,trials_retrieval.key_resp_scenes.keys,trials_retrieval.key_resp_scenes.corr,trials_retrieval.key_resp_scenes.rt,trials_retrieval.key_resp_scenes.duration,select_confidence.started,text_chosen_scene.started,slider_scene_conf.started,key_resp_scene_conf.started,select_confidence.stopped,trials_retrieval.key_resp_scene_conf.keys,trials_retrieval.key_resp_scene_conf.rt,trials_retrieval.key_resp_scene_conf.duration,blank3000.started,text_blank3000.started,text_blank3000.stopped,blank3000.stopped,item_cue.stopped,trials_retrieval.key_resp_context.rt,trials_retrieval.key_resp_context.duration,trials_retrieval.key_resp_context_conf.rt,trials_retrieval.key_resp_context_conf.duration,text_scene_headline.stopped,text_actual_context.stopped,text_q_scene.stopped,text_labels.stopped,key_resp_scenes.stopped,text_chosen_scene.stopped,slider_scene_conf.stopped,key_resp_scene_conf.stopped,end_screen_2.started,text_end_screen.started,key_resp_exit.started,text_end_screen.stopped,key_resp_exit.stopped,end_screen_2.stopped,key_resp_exit.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,4,1,1,0,,,,stimuli/scenes/scene_U2.png,space,2.4718930998351425,None,4,1,2.0317723997868598,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,275.6177744001616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.6147984000854,275.6177744001616,276.6057867000345,276.6058263001032,276.6140070001129,276.6140070001129,278.6476973001845,4,1,2.0317723997868598,None,278.6477714001667,278.65532600018196,279.6619920001831,279.6392701000441,276.6140070001129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,1,2026-07-10_09h34.21.048,SBL_superimposed_training_task,,2026.1.3,120.15909072845034,2026-07-10 09h34.22.334270 -0400,
,,,1,2,2,0,,,,stimuli/scenes/scene_J1.png,space,2.4718930998351425,None,1,1,1.0462094999384135,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,279.6619920001831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.65902040014043,279.6619920001831,280.6474123999942,280.6474518000614,280.6556504999753,280.6556504999753,281.7057529001031,1,1,1.0462094999384135,None,281.7058262000792,281.7139196000062,282.7367530001793,282.6978221000172,280.6556504999753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,1,2026-07-10_09h34.21.048,SBL_superimposed_training_task,,2026.1.3,120.15909072845034,2026-07-10 09h34.22.334270 -0400,
,,,2,3,3,0,,,,stimuli/scenes/scene_J2.png,space,2.4718930998351425,None,2,1,0.03553360002115369,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,282.7367530001793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.7199403999839,282.7367530001793,283.7060833000578,283.7061850000173,283.71438360004686,283.71438360004686,283.7560587001499,2,1,0.03553360002115369,None,283.75621070014313,283.76385440002196,284.75582249998115,284.747774500167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,1,2026-07-10_09h34.21.048,SBL_superimposed_training_task,,2026.1.3,120.15909072845034,2026-07-10 09h34.22.334270 -0400,
,,,,0,0,0,,,,,space,2.4718930998351425,None,,,,,2,How did the tree trunks look like?,"1. Wide and Wing-like 
2. Mossy and thin
3. Dark and charred-looking",1,Negvi,stimuli/scenes/scene_J1.jpg,space,2.657840099884197,None,4,0,6.294447499793023,None,1,1,3.713897699955851,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,287.4391958999913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.7495486000553,284.75582249998115,284.75582249998115,287.41450740001164,space,2.657840099884197,None,287.4147903001867,287.41483060014434,287.4364511000458,287.4365000000689,287.43651819997467,287.4391958999913,288.46316970000044,288.42285210010596,288.43536410015076,288.46316970000044,288.46316970000044,292.43960000015795,292.43967420002446,292.4473494000267,292.4473494000267,298.747950399993,4,0,6.294447499793023,None,298.7718523000367,298.7761582999956,298.7761582999956,0.023883200017735362,298.7761582999956,302.48992590000853,1,1,3.713897699955851,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,1,2026-07-10_09h34.21.048,SBL_superimposed_training_task,,2026.1.3,120.15909072845034,2026-07-10 09h34.22.334270 -0400,
,,,,0,0,0,,,,,space,2.4718930998351425,None,,,,,1,Was the ground green or brown? Was it grassy or covered in leaves?,"1. Green and Grassy
2. Brown and Leaves
3. Mossy",2,Negvi,stimuli/scenes/scene_J1.jpg,space,2.657840099884197,None,4,0,3.0521895999554545,None,1,0,9.439925499958917,None,space,7.4199150998611,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,320.04196790000424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.50334290019237,302.50338919996284,302.5034076999873,302.50553230009973,303.4980272001121,303.4895959000569,303.4899965999648,303.4980272001121,303.4980272001121,307.4811410000548,307.48116770014167,307.49767620000057,307.49767620000057,310.5565271000378,4,0,3.0521895999554545,None,310.565764100058,310.5682127000764,310.5682127000764,0.009215099969878793,310.5682127000764,320.0064728001598,1,0,9.439925499958917,None,307.4894067000132,307.4894067000132,320.02915189997293,320.04196790000424,320.04196790000424,320.04196790000424,320.04196790000424,320.04196790000424,327.4654831001535,space,7.4199150998611,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,1,2026-07-10_09h34.21.048,SBL_superimposed_training_task,,2026.1.3,120.15909072845034,2026-07-10 09h34.22.334270 -0400,
,,,,1,1,0,,,,,space,2.4718930998351425,None,,,,,1,Was the ground green or brown? Was it grassy or covered in leaves?,"1. Green and Grassy
2. Brown and Leaves
3. Mossy",2,Negvi,stimuli/scenes/scene_J1.jpg,space,2.657840099884197,None,4,0,3.0521895999554545,None,1,0,9.439925499958917,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,1,2026-07-10_09h34.21.048,SBL_superimposed_training_task,,2026.1.3,120.15909072845034,2026-07-10 09h34.22.334270 -0400,
,,,,2,2,0,,,,,space,2.4718930998351425,None,,,,,3,How does the lighting looks like in this jungle?,"1. Sun is shining brightly through the foliage, the air is clear. 
2. The sun does not penetrate the mist and thick foliage.
3. The lighting is dim and green-tinted, with shadows but no visible sunbeams.",1,Negvi,stimuli/scenes/scene_J1.jpg,space,2.657840099884197,None,4,0,1.6925100001972169,None,1,1,6.297657300019637,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,2,2,3,,,,,,,,,,,,,,,,,327.48086610017344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.4791421999689,327.4791878000833,327.4792059001047,327.48086610017344,328.47346460004337,328.46523139998317,328.4656748000998,328.47346460004337,328.47346460004337,332.45662990002893,332.45665760012344,332.4731756001711,332.4731756001711,334.1737625000533,4,0,1.6925100001972169,None,334.1882557000499,334.1909394999966,334.1909394999966,0.014473900198936462,334.1909394999966,340.49042470008135,1,1,6.297657300019637,None,332.4648443001788,332.4648443001788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,1,2026-07-10_09h34.21.048,SBL_superimposed_training_task,,2026.1.3,120.15909072845034,2026-07-10 09h34.22.334270 -0400,
,,,,3,3,0,,,,,space,2.4718930998351425,None,,,,,0,"Were there flowers in this jungle? If so, what color were they?","1. Yes, Red and yellow
2. Yes, Purple and orange
3. No, there weren't any flowers",1,Negvi,stimuli/scenes/scene_J1.jpg,space,2.657840099884197,None,4,0,1.7870020000264049,None,1,1,2.831329100066796,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,340.5057562000584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.50370250013657,340.5037489000242,340.50376720004715,340.5057562000584,341.49846050003543,341.4906173001509,341.49101230013184,341.49846050003543,341.49846050003543,345.48206730000675,345.48209449998103,345.49883739999495,345.49883739999495,347.2904791000765,4,0,1.7870020000264049,None,347.3025062000379,347.3050031000748,347.3050031000748,0.012005300028249621,347.3050031000748,350.1405911000911,1,1,2.831329100066796,None,345.4902331000194,345.4902331000194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,1,2026-07-10_09h34.21.048,SBL_superimposed_training_task,,2026.1.3,120.15909072845034,2026-07-10 09h34.22.334270 -0400,
,,,,0,0,0,,,,,space,2.4718930998351425,None,,,,,0,"Were there flowers in this jungle? If so, what color were they?","1. Yes, Red and yellow
2. Yes, Purple and orange
3. No, there weren't any flowers",1,Negvi,stimuli/scenes/scene_J1.jpg,space,2.657840099884197,None,None,0,,,None,0,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,1,0,4,0,0,0,0,0,,,,,,,,,,,,,350.1966393000912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.15469180000946,350.15473740012385,350.1547583001666,,,350.15478420001455,350.15515190013684,,,350.1551846000366,350.1552037000656,,,350.1552236001007,None,0,,,350.1552681000903,,,,,350.15529310004786,None,0,,,,,350.1753924000077,,,,,,350.1754803999793,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,1,2026-07-10_09h34.21.048,SBL_superimposed_training_task,,2026.1.3,120.15909072845034,2026-07-10 09h34.22.334270 -0400,
,,,,4,0,1,,,,,space,2.4718930998351425,None,,,,,0,"Were there flowers in this jungle? If so, what color were they?","1. Yes, Red and yellow
2. Yes, Purple and orange
3. No, there weren't any flowers",1,Negvi,stimuli/scenes/scene_J1.jpg,space,2.657840099884197,None,None,0,,,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,1,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,1,2026-07-10_09h34.21.048,SBL_superimposed_training_task,,2026.1.3,120.15909072845034,2026-07-10 09h34.22.334270 -0400,
,,,,5,1,1,,,,,space,2.4718930998351425,None,,,,,1,Was the ground green or brown? Was it grassy or covered in leaves?,"1. Green and Grassy
2. Brown and Leaves
3. Mossy",2,Negvi,stimuli/scenes/scene_J1.jpg,space,2.657840099884197,None,4,0,1.8551576999016106,None,2,1,3.5734639998991042,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,1,1,5,1,,,,,,,,,,,,,,,,,350.1966393000912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.1934723001905,350.1935261001345,350.19354480016045,350.1966393000912,351.19033010001294,351.18190600001253,351.1822985999752,351.19033010001294,351.19033010001294,355.1737894001417,355.17381690000184,355.1905501000583,355.1905501000583,357.04861430008896,4,0,1.8551576999016106,None,357.0562768999953,357.0589984001126,357.0589984001126,0.007636399939656258,357.0589984001126,360.6319940001704,2,1,3.5734639998991042,None,355.1818787001539,355.1818787001539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,1,2026-07-10_09h34.21.048,SBL_superimposed_training_task,,2026.1.3,120.15909072845034,2026-07-10 09h34.22.334270 -0400,
,,,,0,0,0,,,,,space,2.4718930998351425,None,,,,,0,How did the ground look?,"1. Completely covered with rocks. 
2. Mostly sandy with some rocks and corals. 
3. Covered by seaweed and corals.",2,Tulon,stimuli/scenes/scene_U1.jpg,space,2.657840099884197,None,3,0,2.21186099993065,None,2,1,4.993694999953732,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,1,0,1,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,362.6591707000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.6257961001247,362.62584160012193,362.6570874999743,362.65713760000654,362.6571569000371,362.6591707000043,363.67706750007346,363.64933539996855,363.65964290010743,363.67706750007346,363.67706750007346,367.65746819996275,367.65754410019144,367.6659721999895,367.6659721999895,369.88289929996245,3,0,2.21186099993065,None,369.8920575999655,369.8948437999934,369.8948437999934,0.009131700033321977,369.8948437999934,374.8912120000459,2,1,4.993694999953732,None,,,,,,,,,,,,,360.637527000159,360.6400115999859,362.6591707000043,362.6239605001174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,1,2026-07-10_09h34.21.048,SBL_superimposed_training_task,,2026.1.3,120.15909072845034,2026-07-10 09h34.22.334270 -0400,
,,,,1,1,0,,,,,space,2.4718930998351425,None,,,,,3,How open did the underwater space feel?,"1. Wide and open with clear space between features
2. Very crowded with dense coral structures everywhere
3. Narrow and enclosed with plants surrounding the view",1,Tulon,stimuli/scenes/scene_U1.jpg,space,2.657840099884197,None,3,0,6.730694100027904,None,1,1,4.016950699966401,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,1,0,1,0,0,1,1,3,,,,,,,,,,,,,,,,,374.9068205000367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.9044747001026,374.9045202000998,374.9045383001212,374.9068205000367,375.89912740001455,375.89115989999846,375.89155709999613,375.89912740001455,375.89912740001455,379.8827029000968,379.8827287000604,379.89917040010914,379.89917040010914,386.63298960006796,3,0,6.730694100027904,None,386.6448902999982,386.6473423000425,386.6473423000425,0.011875600088387728,386.6473423000425,390.6666002001148,1,1,4.016950699966401,None,379.8909345001448,379.8909345001448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,1,2026-07-10_09h34.21.048,SBL_superimposed_training_task,,2026.1.3,120.15909072845034,2026-07-10 09h34.22.334270 -0400,
